Turn,Happiness,Load
0,87,31
1,87,31
2,87,31
3,87,31
4,87,31
5,87,31
6,87,31
7,87,31
8,87,31
9,87,31
10,87,31
11,87,31
12,87,31
13,87,31
14,87,31
15,87,31
16,87,31
17,87,31
18,87,31
19,87,31
20,87,31
21,87,31
22,87,31
23,1,45
24,1,45
25,1,45
26,1,45
27,1,45
28,1,45
29,1,45
30,1,45
31,1,45
32,1,45
33,1,45
34,1,45
35,1,45
36,1,45
37,1,45
38,1,45
39,1,45
40,1,45
41,1,45
42,1,45
43,1,45
44,1,45
45,1,45
46,1,45
47,1,45
48,1,45
49,1,45
50,1,45
51,1,45
52,1,45
53,1,45
54,1,45
55,1,45
56,1,45
57,1,45
58,1,45
59,1,45
60,1,45
61,1,45
62,1,45
63,1,45
64,1,45
65,1,45
66,1,45
67,1,45
68,1,45
69,1,45
70,1,45
71,1,45
72,1,45
73,1,45
74,1,45
75,1,45
76,1,45
77,1,45
78,1,45
79,1,45
80,1,45
81,1,45
82,1,45
83,1,45
84,1,45
85,1,45
86,1,45
87,1,45
88,1,45
89,1,45
90,1,45
91,1,45
92,1,45
93,1,45
94,1,45
95,1,45
96,1,45
97,1,45
98,1,45
99,1,45
100,1,45
101,1,45
102,1,45
103,1,45
104,1,45
105,1,45
106,1,45
107,1,45
108,1,45
109,1,45
110,1,45
111,1,45
112,1,45
113,1,45
114,1,45
115,1,45
116,1,45
117,1,45
118,1,45
119,1,45
120,1,45
121,1,45
122,1,45
123,1,45
124,1,45
125,1,45
126,1,45
127,1,45
128,1,45
129,1,45
130,1,45
131,1,45
132,1,45
133,1,45
134,1,45
135,1,45
136,1,45
137,1,45
138,1,45
139,1,45
140,1,45
141,1,45
142,1,45
143,1,45
