Turn,Happiness,Load
0,0,27
1,0,27
2,0,27
3,0,27
4,0,27
5,0,27
6,0,27
7,0,27
8,0,27
9,0,27
10,0,27
11,0,27
12,0,27
13,0,27
14,0,27
15,0,27
16,0,27
17,0,27
18,0,27
19,0,27
20,0,27
21,0,27
22,0,27
23,0,27
24,0,27
25,0,27
26,0,27
27,0,27
28,0,27
29,0,27
30,0,27
31,0,27
32,0,27
33,0,27
34,0,27
35,0,27
36,0,27
37,0,27
38,0,27
39,0,27
40,0,27
41,0,27
42,0,27
43,0,27
44,0,27
45,0,27
46,0,27
47,0,27
48,0,27
49,0,27
50,0,27
51,0,27
52,0,27
53,0,27
54,0,27
55,0,27
56,0,27
57,0,27
58,0,27
59,0,27
60,0,27
61,0,27
62,0,27
63,0,27
64,0,27
65,0,27
66,0,27
67,0,27
68,0,27
69,0,27
70,0,27
71,0,27
72,0,50
73,0,45
74,0,42
75,0,44
76,0,46
77,0,41
78,0,41
79,0,41
80,0,41
81,0,41
82,0,41
83,0,41
84,0,41
85,0,41
86,0,41
87,0,41
88,0,41
89,0,41
90,0,41
91,0,41
92,0,41
93,0,41
94,0,41
95,0,41
96,0,41
97,0,41
98,0,41
99,0,41
100,0,41
101,0,41
102,0,41
103,0,41
104,0,41
105,0,41
106,0,41
107,0,41
108,0,41
109,0,41
110,0,41
111,0,41
112,0,45
113,0,39
114,0,39
115,0,39
116,0,39
117,0,39
118,0,39
119,0,39
120,0,39
121,0,39
122,0,39
123,0,39
124,0,39
125,0,39
126,0,39
127,0,39
128,0,39
129,0,39
130,0,39
131,0,39
132,0,39
133,0,39
134,0,39
135,0,39
136,0,39
137,0,39
138,0,39
139,0,39
140,0,39
141,0,39
142,0,39
143,0,39
